 1.057353 
 1.047695 
 1.049152 
 1.048411 
 1.046895 
 1.045893 
 1.047735 
 1.048077 
 1.044417 
 1.047671 
 1.050444 
 1.048171 
 1.046487 
 1.050207 
 1.050033 
 1.047213 
 1.048830 
 1.049891 
 1.047194 
 1.047640 
 1.049993 
 1.046662 
 1.049284 
 1.047172 
 1.047794 
 1.049063 
 1.049958 
 1.045591 
 1.045044 
 1.048128 
 1.047888 
 1.046016 
 1.060964 
 1.050197 
 1.043004 
 1.047415 
 1.046677 
 1.044364 
 1.047974 
 1.044850 
 1.046837 
 1.046458 
 1.048129 
 1.048292 
 1.048628 
 1.047781 
 1.045059 
 1.048231 
 1.047186 
 1.047305 
 1.048346 
 1.048127 
 1.047346 
 1.049280 
 1.049732 
 1.047890 
 1.048552 
 1.048004 
 1.049769 
 1.051002 
 1.050695 
 1.051525 
 1.048442 
 1.048398 
